locus_tag	ftype	length_bp	gene	EC_number	COG	product
CPJADAKE_01816	CDS	2214	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
CPJADAKE_01817	CDS	867	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
CPJADAKE_01818	CDS	2250	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
CPJADAKE_01819	CDS	225			COG2826	IS30 family transposase ISSpn8
CPJADAKE_01820	CDS	1002				hypothetical protein
CPJADAKE_01821	CDS	2406	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
CPJADAKE_01822	CDS	510	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
CPJADAKE_01823	CDS	1047	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
CPJADAKE_01824	CDS	1416	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
CPJADAKE_01825	CDS	1839	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
CPJADAKE_01826	CDS	840	licT_1		COG3711	Transcription antiterminator LicT
CPJADAKE_01827	CDS	1482				hypothetical protein
CPJADAKE_01828	CDS	3282				hypothetical protein
CPJADAKE_01829	CDS	570				hypothetical protein
CPJADAKE_01830	CDS	489				hypothetical protein
CPJADAKE_01831	CDS	450				hypothetical protein
CPJADAKE_01832	CDS	408				hypothetical protein
CPJADAKE_01833	CDS	345				hypothetical protein
CPJADAKE_01834	CDS	372				hypothetical protein
CPJADAKE_01835	CDS	393				hypothetical protein
CPJADAKE_01836	CDS	234				hypothetical protein
CPJADAKE_01837	CDS	882				hypothetical protein
CPJADAKE_01838	CDS	564				hypothetical protein
CPJADAKE_01839	CDS	1152				hypothetical protein
CPJADAKE_01840	CDS	174				hypothetical protein
CPJADAKE_01841	CDS	1569				hypothetical protein
CPJADAKE_01842	CDS	1311				hypothetical protein
CPJADAKE_01843	CDS	456				hypothetical protein
CPJADAKE_01844	CDS	747				hypothetical protein
CPJADAKE_01845	CDS	1089				hypothetical protein
CPJADAKE_01846	CDS	393				hypothetical protein
CPJADAKE_01847	CDS	294				hypothetical protein
CPJADAKE_01848	CDS	687				hypothetical protein
CPJADAKE_01849	CDS	327				hypothetical protein
CPJADAKE_01850	CDS	207				hypothetical protein
CPJADAKE_01851	CDS	402				hypothetical protein
CPJADAKE_01852	CDS	213				hypothetical protein
CPJADAKE_01853	CDS	198				hypothetical protein
CPJADAKE_01854	CDS	204				hypothetical protein
CPJADAKE_01855	CDS	942				hypothetical protein
CPJADAKE_01856	CDS	1764	aspS	6.1.1.12		Aspartate--tRNA ligase
CPJADAKE_01857	CDS	231				hypothetical protein
CPJADAKE_01858	CDS	642				hypothetical protein
CPJADAKE_01859	CDS	675				hypothetical protein
CPJADAKE_01860	CDS	198				hypothetical protein
CPJADAKE_01861	CDS	207				hypothetical protein
CPJADAKE_01862	CDS	315				hypothetical protein
CPJADAKE_01863	CDS	237				hypothetical protein
CPJADAKE_01864	CDS	1290	hisS	6.1.1.21		Histidine--tRNA ligase
CPJADAKE_01865	CDS	1248				hypothetical protein
CPJADAKE_01866	CDS	852				hypothetical protein
CPJADAKE_01867	CDS	342				hypothetical protein
CPJADAKE_01868	CDS	1704	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
CPJADAKE_01869	CDS	933	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
CPJADAKE_01870	CDS	858	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
CPJADAKE_01871	CDS	1347	ulaA_2		COG3037	Ascorbate-specific PTS system EIIC component
CPJADAKE_01872	CDS	285				hypothetical protein
CPJADAKE_01873	CDS	2031				hypothetical protein
CPJADAKE_01874	CDS	1008				hypothetical protein
CPJADAKE_01875	CDS	201				hypothetical protein
CPJADAKE_01876	CDS	183	rpmF		COG0333	50S ribosomal protein L32
CPJADAKE_01877	CDS	150	rpmGA			50S ribosomal protein L33 1
CPJADAKE_01878	CDS	186				hypothetical protein
CPJADAKE_01879	CDS	156				hypothetical protein
CPJADAKE_01880	CDS	207				hypothetical protein
CPJADAKE_01881	CDS	360				hypothetical protein
CPJADAKE_01882	CDS	426				hypothetical protein
CPJADAKE_01883	CDS	996				hypothetical protein
CPJADAKE_01884	CDS	552				hypothetical protein
CPJADAKE_01885	CDS	261				hypothetical protein
CPJADAKE_01886	CDS	132				hypothetical protein
CPJADAKE_01887	CDS	459				hypothetical protein
CPJADAKE_01888	CDS	609				hypothetical protein
CPJADAKE_01889	CDS	411				hypothetical protein
CPJADAKE_01890	CDS	1416	ply			Pneumolysin
CPJADAKE_01891	CDS	717	yeeN		COG0217	putative transcriptional regulatory protein YeeN
CPJADAKE_01892	CDS	471				hypothetical protein
CPJADAKE_01893	CDS	822			COG1132	putative ABC transporter ATP-binding protein
CPJADAKE_01894	CDS	1032			COG1132	putative ABC transporter ATP-binding protein
CPJADAKE_01895	CDS	363				hypothetical protein
CPJADAKE_01896	CDS	504				hypothetical protein
CPJADAKE_01897	CDS	447				hypothetical protein
CPJADAKE_01898	CDS	675				hypothetical protein
CPJADAKE_01899	CDS	300				hypothetical protein
CPJADAKE_01900	CDS	318	ytpP			Thioredoxin-like protein YtpP
CPJADAKE_01901	CDS	627				hypothetical protein
CPJADAKE_01902	CDS	762	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
CPJADAKE_01903	CDS	396	ssb_2		COG0629	Single-stranded DNA-binding protein
CPJADAKE_01904	CDS	285	groS		COG0234	10 kDa chaperonin
CPJADAKE_01905	CDS	1623	groL		COG0459	60 kDa chaperonin
CPJADAKE_01906	CDS	237			COG3039	IS5 family transposase ISSpn7
CPJADAKE_01907	CDS	270	lacX			Protein LacX, plasmid
CPJADAKE_01908	CDS	426	lacA	5.3.1.26		Galactose-6-phosphate isomerase subunit LacA
CPJADAKE_01909	CDS	516	lacB	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
CPJADAKE_01910	CDS	930	lacC_2	2.7.1.144		Tagatose-6-phosphate kinase
CPJADAKE_01911	CDS	981	lacD	4.1.2.40		Tagatose 1,6-diphosphate aldolase
CPJADAKE_01912	CDS	837	licT_2		COG3711	Transcription antiterminator LicT
CPJADAKE_01913	CDS	318	lacF_4			PTS system lactose-specific EIIA component
CPJADAKE_01914	CDS	1695	lacE			PTS system lactose-specific EIICB component
CPJADAKE_01915	CDS	1407	lacG	3.2.1.85		6-phospho-beta-galactosidase
CPJADAKE_01916	CDS	258				hypothetical protein
CPJADAKE_01917	CDS	762	lacR_2			Lactose phosphotransferase system repressor
CPJADAKE_01918	CDS	963	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
CPJADAKE_01919	CDS	2160	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
CPJADAKE_01920	CDS	219	nrdH		COG0695	Glutaredoxin-like protein NrdH
CPJADAKE_01921	CDS	264	ptsH		COG1925	Phosphocarrier protein HPr
CPJADAKE_01922	CDS	1725	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
CPJADAKE_01923	CDS	2451				hypothetical protein
CPJADAKE_01924	CDS	936	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
CPJADAKE_01925	CDS	861	rhaS			HTH-type transcriptional activator RhaS
CPJADAKE_01926	CDS	2163	agaA_2	3.2.1.22		Alpha-galactosidase AgaA
CPJADAKE_01927	CDS	1260	msmE		COG1653	Multiple sugar-binding protein
CPJADAKE_01928	CDS	867	melD		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
CPJADAKE_01929	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
CPJADAKE_01930	CDS	1443	gtfA	2.4.1.7	COG0366	Sucrose phosphorylase
CPJADAKE_01931	CDS	1194				hypothetical protein
CPJADAKE_01932	CDS	1980	amiA		COG4166	Oligopeptide-binding protein AmiA
CPJADAKE_01933	CDS	1497				hypothetical protein
CPJADAKE_01934	CDS	927	oppC		COG1173	Oligopeptide transport system permease protein OppC
CPJADAKE_01935	CDS	1068	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
CPJADAKE_01936	CDS	927	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
CPJADAKE_01937	CDS	1137	hmo	1.1.3.46		4-hydroxymandelate oxidase
CPJADAKE_01938	CDS	669	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
CPJADAKE_01939	CDS	783	thiM_1	2.7.1.50		Hydroxyethylthiazole kinase
CPJADAKE_01940	CDS	630	thiE_1	2.5.1.3		Thiamine-phosphate synthase
CPJADAKE_01941	CDS	561	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
CPJADAKE_01942	CDS	1386	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
CPJADAKE_01943	CDS	651				hypothetical protein
CPJADAKE_01944	CDS	693	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
CPJADAKE_01945	CDS	525				hypothetical protein
CPJADAKE_01946	CDS	804	thiM_2	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
CPJADAKE_01947	CDS	633	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
CPJADAKE_01948	CDS	792	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
CPJADAKE_01949	CDS	396	copY			Transcriptional repressor CopY
CPJADAKE_01950	CDS	372				hypothetical protein
CPJADAKE_01951	CDS	2244	pacS	7.2.2.8		putative copper-transporting ATPase PacS
CPJADAKE_01952	CDS	1776	pox5	1.2.3.3	COG0028	Pyruvate oxidase
CPJADAKE_01953	CDS	348				hypothetical protein
CPJADAKE_01954	CDS	1692	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
CPJADAKE_01955	CDS	447	argR_3		COG1438	Arginine regulator
CPJADAKE_01956	CDS	2535	mutS		COG0249	DNA mismatch repair protein MutS
CPJADAKE_01957	CDS	1695			COG1132	putative ABC transporter ATP-binding protein
CPJADAKE_01958	CDS	309				hypothetical protein
CPJADAKE_01959	CDS	1767			COG1132	putative ABC transporter ATP-binding protein
CPJADAKE_01960	CDS	690		2.4.2.-	COG2071	Putative glutamine amidotransferase
CPJADAKE_01961	CDS	1350	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
CPJADAKE_01962	CDS	1461	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
CPJADAKE_01963	CDS	435				hypothetical protein
CPJADAKE_01964	CDS	609				hypothetical protein
CPJADAKE_01965	CDS	90				hypothetical protein
CPJADAKE_01966	CDS	612	ybbH_2		COG1737	putative HTH-type transcriptional regulator YbbH
CPJADAKE_01967	CDS	687	nanE_3	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
CPJADAKE_01968	CDS	933	yteP_2		COG4209	putative multiple-sugar transport system permease YteP
CPJADAKE_01969	CDS	930	araQ_4		COG0395	L-arabinose transport system permease protein AraQ
CPJADAKE_01970	CDS	1440				hypothetical protein
CPJADAKE_01971	CDS	1578				hypothetical protein
CPJADAKE_01972	CDS	1461				hypothetical protein
CPJADAKE_01973	CDS	456				hypothetical protein
CPJADAKE_01974	CDS	90				hypothetical protein
CPJADAKE_01975	CDS	450				hypothetical protein
CPJADAKE_01976	CDS	282	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
CPJADAKE_01977	CDS	945	gmuF	5.3.1.8	COG1482	putative mannose-6-phosphate isomerase GmuF
CPJADAKE_01978	CDS	804				hypothetical protein
CPJADAKE_01979	CDS	420				hypothetical protein
CPJADAKE_01980	CDS	510				hypothetical protein
CPJADAKE_01981	CDS	531				hypothetical protein
CPJADAKE_01982	CDS	1470				hypothetical protein
CPJADAKE_01983	CDS	867				hypothetical protein
CPJADAKE_01984	CDS	282				hypothetical protein
CPJADAKE_01985	CDS	342				hypothetical protein
CPJADAKE_01986	CDS	216				hypothetical protein
CPJADAKE_01987	CDS	201				hypothetical protein
CPJADAKE_01988	CDS	453				hypothetical protein
CPJADAKE_01989	CDS	627				hypothetical protein
CPJADAKE_01990	CDS	186				hypothetical protein
CPJADAKE_01991	CDS	714				hypothetical protein
CPJADAKE_01992	CDS	1515				hypothetical protein
CPJADAKE_01993	CDS	1167	xerC_4			Tyrosine recombinase XerC
CPJADAKE_01994	CDS	528				hypothetical protein
CPJADAKE_01995	CDS	147				hypothetical protein
CPJADAKE_01996	CDS	2259	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
CPJADAKE_01997	CDS	1518	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
CPJADAKE_01998	CDS	1272	malX		COG2182	Maltose/maltodextrin-binding protein
CPJADAKE_01999	CDS	1293				hypothetical protein
CPJADAKE_02000	CDS	843	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
CPJADAKE_02001	CDS	801				hypothetical protein
CPJADAKE_02002	CDS	987	malR		COG1609	HTH-type transcriptional regulator MalR
CPJADAKE_02003	CDS	1203	rpsA		COG0539	30S Ribosomal protein S1
CPJADAKE_02004	tRNA	72				tRNA-Gln(ttg)
CPJADAKE_02005	tRNA	81				tRNA-Tyr(gta)
CPJADAKE_02006	CDS	231				hypothetical protein
CPJADAKE_02007	CDS	645	pcp_3	3.4.19.3		Pyrrolidone-carboxylate peptidase
CPJADAKE_02008	CDS	924				hypothetical protein
CPJADAKE_02009	CDS	690				hypothetical protein
CPJADAKE_02010	CDS	705	sarA_3		COG4166	Oligopeptide-binding protein SarA
CPJADAKE_02011	CDS	1023	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
CPJADAKE_02012	CDS	2436	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
CPJADAKE_02013	CDS	108				hypothetical protein
CPJADAKE_02014	CDS	1944	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
CPJADAKE_02015	CDS	642	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
CPJADAKE_02016	CDS	180				hypothetical protein
CPJADAKE_02017	CDS	1149	xerC_5			Tyrosine recombinase XerC
CPJADAKE_02018	CDS	813				hypothetical protein
CPJADAKE_02019	CDS	384				hypothetical protein
CPJADAKE_02020	CDS	366				hypothetical protein
CPJADAKE_02021	CDS	483				hypothetical protein
CPJADAKE_02022	CDS	204				hypothetical protein
CPJADAKE_02023	CDS	198				hypothetical protein
CPJADAKE_02024	CDS	162				hypothetical protein
CPJADAKE_02025	CDS	426				hypothetical protein
CPJADAKE_02026	CDS	711				hypothetical protein
CPJADAKE_02027	CDS	258				hypothetical protein
CPJADAKE_02028	CDS	321				hypothetical protein
CPJADAKE_02029	CDS	294				hypothetical protein
CPJADAKE_02030	CDS	834				hypothetical protein
CPJADAKE_02031	CDS	159				hypothetical protein
CPJADAKE_02032	CDS	771				hypothetical protein
CPJADAKE_02033	CDS	195				hypothetical protein
CPJADAKE_02034	CDS	219				hypothetical protein
CPJADAKE_02035	CDS	306				hypothetical protein
CPJADAKE_02036	CDS	93				hypothetical protein
CPJADAKE_02037	CDS	1128	xerC_6			Tyrosine recombinase XerC
CPJADAKE_02038	CDS	351				hypothetical protein
CPJADAKE_02039	CDS	381				hypothetical protein
CPJADAKE_02040	CDS	357				hypothetical protein
CPJADAKE_02041	CDS	186				hypothetical protein
CPJADAKE_02042	CDS	699				hypothetical protein
CPJADAKE_02043	CDS	342				hypothetical protein
CPJADAKE_02044	CDS	267				hypothetical protein
CPJADAKE_02045	CDS	453				hypothetical protein
CPJADAKE_02046	CDS	702				hypothetical protein
CPJADAKE_02047	CDS	993				hypothetical protein
CPJADAKE_02048	CDS	177				hypothetical protein
CPJADAKE_02049	CDS	576	ssb_3		COG0629	Single-stranded DNA-binding protein
CPJADAKE_02050	CDS	285				hypothetical protein
CPJADAKE_02051	CDS	6435				hypothetical protein
CPJADAKE_02052	CDS	537	nusG			Transcription termination/antitermination protein NusG
CPJADAKE_02053	CDS	177				hypothetical protein
CPJADAKE_02054	CDS	2196	pbpF		COG0744	Penicillin-binding protein 1F
CPJADAKE_02055	CDS	876				hypothetical protein
CPJADAKE_02056	CDS	1008	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
CPJADAKE_02057	CDS	951	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
CPJADAKE_02058	rRNA	1542				16S ribosomal RNA
CPJADAKE_02059	tRNA	75				tRNA-Ala(tgc)
CPJADAKE_02060	rRNA	2897				23S ribosomal RNA
CPJADAKE_02061	rRNA	109				5S ribosomal RNA
CPJADAKE_02062	CDS	207				hypothetical protein
CPJADAKE_02063	CDS	534				hypothetical protein
CPJADAKE_02064	CDS	777	recX			Regulatory protein RecX
CPJADAKE_02065	CDS	777				hypothetical protein
CPJADAKE_02066	CDS	1356	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
CPJADAKE_02067	CDS	468	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
CPJADAKE_02068	CDS	444	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
CPJADAKE_02069	CDS	558				hypothetical protein
CPJADAKE_02070	CDS	1263	radA	3.6.4.-	COG1066	DNA repair protein RadA
CPJADAKE_02071	CDS	498	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
CPJADAKE_02072	CDS	345				hypothetical protein
CPJADAKE_02073	CDS	264				hypothetical protein
CPJADAKE_02074	CDS	2079				hypothetical protein
CPJADAKE_02075	CDS	1263				hypothetical protein
CPJADAKE_02076	CDS	546				hypothetical protein
CPJADAKE_02077	CDS	609				hypothetical protein
CPJADAKE_02078	CDS	798	xerC_7			Tyrosine recombinase XerC
CPJADAKE_02079	CDS	330				hypothetical protein
CPJADAKE_02080	CDS	237				hypothetical protein
CPJADAKE_02081	CDS	1329	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
CPJADAKE_02082	CDS	183				hypothetical protein
CPJADAKE_02083	CDS	423				hypothetical protein
CPJADAKE_02084	CDS	300				hypothetical protein
CPJADAKE_02085	CDS	261				hypothetical protein
CPJADAKE_02086	CDS	387				hypothetical protein
CPJADAKE_02087	CDS	171				hypothetical protein
CPJADAKE_02088	CDS	330				hypothetical protein
CPJADAKE_02089	CDS	333				hypothetical protein
CPJADAKE_02090	CDS	387				hypothetical protein
CPJADAKE_02091	CDS	426				IS3 family transposase ISSpl1
CPJADAKE_02092	CDS	288	lagD_4	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
CPJADAKE_02093	CDS	396				hypothetical protein
CPJADAKE_02094	tRNA	90				tRNA-Ser(gct)
CPJADAKE_02095	tRNA	76				tRNA-Met(cat)
CPJADAKE_02096	tRNA	76				tRNA-Met(cat)
CPJADAKE_02097	CDS	126				hypothetical protein
CPJADAKE_02098	CDS	126	lytA_2	3.5.1.28		Autolysin
