locus_tag	ftype	length_bp	gene	EC_number	COG	product
EJKBOHLF_01805	CDS	345	lacX			Protein LacX, plasmid
EJKBOHLF_01806	CDS	426	lacA	5.3.1.26		Galactose-6-phosphate isomerase subunit LacA
EJKBOHLF_01807	CDS	516	lacB	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
EJKBOHLF_01808	CDS	930	lacC_2	2.7.1.144		Tagatose-6-phosphate kinase
EJKBOHLF_01809	CDS	981	lacD	4.1.2.40		Tagatose 1,6-diphosphate aldolase
EJKBOHLF_01810	CDS	837	licT_2		COG3711	Transcription antiterminator LicT
EJKBOHLF_01811	CDS	318	lacF_3			PTS system lactose-specific EIIA component
EJKBOHLF_01812	CDS	1692	lacE_2			PTS system lactose-specific EIICB component
EJKBOHLF_01813	CDS	1407	lacG	3.2.1.85		6-phospho-beta-galactosidase
EJKBOHLF_01814	CDS	210				hypothetical protein
EJKBOHLF_01815	CDS	762	lacR_2			Lactose phosphotransferase system repressor
EJKBOHLF_01816	CDS	963	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
EJKBOHLF_01817	CDS	2160	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
EJKBOHLF_01818	CDS	219	nrdH		COG0695	Glutaredoxin-like protein NrdH
EJKBOHLF_01819	CDS	264	ptsH		COG1925	Phosphocarrier protein HPr
EJKBOHLF_01820	CDS	1725	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
EJKBOHLF_01821	CDS	2451				hypothetical protein
EJKBOHLF_01822	CDS	996				hypothetical protein
EJKBOHLF_01823	CDS	552				hypothetical protein
EJKBOHLF_01824	CDS	261				hypothetical protein
EJKBOHLF_01825	CDS	264			COG3039	IS5 family transposase IS1381
EJKBOHLF_01826	CDS	132				hypothetical protein
EJKBOHLF_01827	CDS	459				hypothetical protein
EJKBOHLF_01828	CDS	609				hypothetical protein
EJKBOHLF_01829	CDS	411				hypothetical protein
EJKBOHLF_01830	CDS	1416	ply			Pneumolysin
EJKBOHLF_01831	CDS	717	yeeN		COG0217	putative transcriptional regulatory protein YeeN
EJKBOHLF_01832	CDS	450				hypothetical protein
EJKBOHLF_01833	CDS	822			COG1132	putative ABC transporter ATP-binding protein
EJKBOHLF_01834	CDS	1032			COG1132	putative ABC transporter ATP-binding protein
EJKBOHLF_01835	CDS	363				hypothetical protein
EJKBOHLF_01836	CDS	504				hypothetical protein
EJKBOHLF_01837	CDS	447				hypothetical protein
EJKBOHLF_01838	CDS	675				hypothetical protein
EJKBOHLF_01839	CDS	300				hypothetical protein
EJKBOHLF_01840	CDS	318	ytpP			Thioredoxin-like protein YtpP
EJKBOHLF_01841	CDS	627				hypothetical protein
EJKBOHLF_01842	CDS	762	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
EJKBOHLF_01843	CDS	396	ssb_2		COG0629	Single-stranded DNA-binding protein
EJKBOHLF_01844	CDS	285	groS		COG0234	10 kDa chaperonin
EJKBOHLF_01845	CDS	1623	groL		COG0459	60 kDa chaperonin
EJKBOHLF_01846	CDS	282	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
EJKBOHLF_01847	CDS	945	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
EJKBOHLF_01848	CDS	807				hypothetical protein
EJKBOHLF_01849	CDS	390			COG3039	IS5 family transposase ISSpn7
EJKBOHLF_01850	CDS	315			COG3039	IS5 family transposase IS1381
EJKBOHLF_01851	CDS	246				hypothetical protein
EJKBOHLF_01852	CDS	1173			COG2081	putative protein
EJKBOHLF_01853	CDS	846			COG1307	DegV domain-containing protein
EJKBOHLF_01854	CDS	558				hypothetical protein
EJKBOHLF_01855	CDS	468	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
EJKBOHLF_01856	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
EJKBOHLF_01857	CDS	591	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
EJKBOHLF_01858	CDS	249				hypothetical protein
EJKBOHLF_01859	CDS	1161	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
EJKBOHLF_01860	CDS	870	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
EJKBOHLF_01861	CDS	957				hypothetical protein
EJKBOHLF_01862	CDS	765	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
EJKBOHLF_01863	CDS	711	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
EJKBOHLF_01864	CDS	657	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
EJKBOHLF_01865	CDS	978	prfB			Peptide chain release factor 2
EJKBOHLF_01866	CDS	693	ftsE		COG2884	Cell division ATP-binding protein FtsE
EJKBOHLF_01867	CDS	927	ftsX		COG2177	Cell division protein FtsX
EJKBOHLF_01868	CDS	408	dnaC_2		COG1484	DNA replication protein DnaC
EJKBOHLF_01869	CDS	195				hypothetical protein
EJKBOHLF_01870	CDS	1083				IS1595 family transposase ISCco3
EJKBOHLF_01871	CDS	354				hypothetical protein
EJKBOHLF_01872	CDS	465				hypothetical protein
EJKBOHLF_01873	CDS	543	xerC_7			Tyrosine recombinase XerC
EJKBOHLF_01874	CDS	207				hypothetical protein
EJKBOHLF_01875	CDS	480				hypothetical protein
EJKBOHLF_01876	CDS	1713				hypothetical protein
EJKBOHLF_01877	CDS	1143				hypothetical protein
EJKBOHLF_01878	CDS	543				hypothetical protein
EJKBOHLF_01879	CDS	1254				hypothetical protein
EJKBOHLF_01880	CDS	336				hypothetical protein
EJKBOHLF_01881	CDS	306				hypothetical protein
EJKBOHLF_01882	CDS	348				hypothetical protein
EJKBOHLF_01883	CDS	345				hypothetical protein
EJKBOHLF_01884	CDS	669				hypothetical protein
EJKBOHLF_01885	CDS	477				hypothetical protein
EJKBOHLF_01886	CDS	2739				hypothetical protein
EJKBOHLF_01887	CDS	723				hypothetical protein
EJKBOHLF_01888	CDS	201	atpE_2		COG0636	ATP synthase subunit c
EJKBOHLF_01889	CDS	717	atpB		COG0356	ATP synthase subunit a
EJKBOHLF_01890	CDS	495	atpF		COG0711	ATP synthase subunit b
EJKBOHLF_01891	CDS	537	atpH		COG0712	ATP synthase subunit delta
EJKBOHLF_01892	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
EJKBOHLF_01893	CDS	879	atpG		COG0224	ATP synthase gamma chain
EJKBOHLF_01894	CDS	1407	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
EJKBOHLF_01895	CDS	420	atpC		COG0355	ATP synthase epsilon chain
EJKBOHLF_01896	CDS	1014	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
EJKBOHLF_01897	CDS	1167			COG0628	Putative transport protein
EJKBOHLF_01898	CDS	1230	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
EJKBOHLF_01899	CDS	642	yecS		COG0765	L-cystine transport system permease protein YecS
EJKBOHLF_01900	CDS	630	glnQ_3		COG1126	Glutamine transport ATP-binding protein GlnQ
EJKBOHLF_01901	CDS	837	artP_2		COG0834	Arginine-binding extracellular protein ArtP
EJKBOHLF_01902	CDS	348				hypothetical protein
EJKBOHLF_01903	CDS	1719	pgcA	5.4.2.2		Phosphoglucomutase
EJKBOHLF_01904	CDS	300				hypothetical protein
EJKBOHLF_01905	CDS	255				hypothetical protein
EJKBOHLF_01906	CDS	669	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
EJKBOHLF_01907	CDS	783	thiM_1	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
EJKBOHLF_01908	CDS	630	thiE_1	2.5.1.3		Thiamine-phosphate synthase
EJKBOHLF_01909	CDS	561	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
EJKBOHLF_01910	CDS	1386	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
EJKBOHLF_01911	CDS	651				hypothetical protein
EJKBOHLF_01912	CDS	693	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
EJKBOHLF_01913	CDS	525				hypothetical protein
EJKBOHLF_01914	CDS	804	thiM_2	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
EJKBOHLF_01915	CDS	633	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
EJKBOHLF_01916	CDS	792	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
EJKBOHLF_01917	CDS	396	copY			Transcriptional repressor CopY
EJKBOHLF_01918	CDS	372				hypothetical protein
EJKBOHLF_01919	CDS	2244	pacS	7.2.2.8		putative copper-transporting ATPase PacS
EJKBOHLF_01920	CDS	1776	pox5	1.2.3.3	COG0028	Pyruvate oxidase
EJKBOHLF_01921	CDS	348				hypothetical protein
EJKBOHLF_01922	CDS	2127	pfbA		COG5434	Plasmin and fibronectin-binding protein A
EJKBOHLF_01923	CDS	297				hypothetical protein
EJKBOHLF_01924	CDS	402				hypothetical protein
EJKBOHLF_01925	CDS	642	phoU_3		COG0704	Phosphate-specific transport system accessory protein PhoU 
EJKBOHLF_01926	CDS	1476	galT_2	2.7.7.12		Galactose-1-phosphate uridylyltransferase
EJKBOHLF_01927	CDS	981	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
EJKBOHLF_01928	CDS	660				hypothetical protein
EJKBOHLF_01929	CDS	1068				hypothetical protein
EJKBOHLF_01930	CDS	1011	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EJKBOHLF_01931	CDS	1692				hypothetical protein
EJKBOHLF_01932	CDS	711				hypothetical protein
EJKBOHLF_01933	CDS	264				hypothetical protein
EJKBOHLF_01934	CDS	1002	ccpA_1		COG1609	Catabolite control protein A
EJKBOHLF_01935	CDS	1692	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
EJKBOHLF_01936	CDS	447	argR_2		COG1438	Arginine regulator
EJKBOHLF_01937	CDS	2535	mutS		COG0249	DNA mismatch repair protein MutS
EJKBOHLF_01938	CDS	1695			COG1132	putative ABC transporter ATP-binding protein
EJKBOHLF_01939	CDS	387				hypothetical protein
EJKBOHLF_01940	CDS	1767			COG1132	putative ABC transporter ATP-binding protein
EJKBOHLF_01941	CDS	690		2.4.2.-	COG2071	Putative glutamine amidotransferase
EJKBOHLF_01942	CDS	1350	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
EJKBOHLF_01943	CDS	1461	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
EJKBOHLF_01944	CDS	435				hypothetical protein
EJKBOHLF_01945	CDS	381		2.3.1.-		Acetyltransferase
EJKBOHLF_01946	CDS	483	greA			Transcription elongation factor GreA
EJKBOHLF_01947	CDS	1656	mltG	4.2.2.-		Endolytic murein transglycosylase
EJKBOHLF_01948	CDS	495				hypothetical protein
EJKBOHLF_01949	CDS	465				hypothetical protein
EJKBOHLF_01950	CDS	1335	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
EJKBOHLF_01951	CDS	618				hypothetical protein
EJKBOHLF_01952	CDS	3099	rapA	3.6.4.-		RNA polymerase-associated protein RapA
EJKBOHLF_01953	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
EJKBOHLF_01954	CDS	1095	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
EJKBOHLF_01955	CDS	723	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
EJKBOHLF_01956	CDS	888	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
EJKBOHLF_01957	CDS	873				hypothetical protein
EJKBOHLF_01958	CDS	384			COG3039	IS5 family transposase ISSpn7
EJKBOHLF_01959	CDS	312				hypothetical protein
EJKBOHLF_01960	CDS	699				hypothetical protein
EJKBOHLF_01961	CDS	816			COG3689	Putative two-component membrane permease complex subunit SMU_746c
EJKBOHLF_01962	CDS	906			COG0701	Putative two-component membrane permease complex subunit SMU_747c
EJKBOHLF_01963	CDS	132				hypothetical protein
EJKBOHLF_01964	CDS	2130	yhgF		COG2183	Protein YhgF
EJKBOHLF_01965	CDS	450				Protein SprT-like protein
EJKBOHLF_01966	CDS	273				hypothetical protein
EJKBOHLF_01967	CDS	111				hypothetical protein
EJKBOHLF_01968	CDS	759	bceA		COG1136	Bacitracin export ATP-binding protein BceA
EJKBOHLF_01969	CDS	1989	bceB		COG0577	Bacitracin export permease protein BceB
EJKBOHLF_01970	CDS	591				hypothetical protein
EJKBOHLF_01971	CDS	1002				hypothetical protein
EJKBOHLF_01972	CDS	225			COG2826	IS30 family transposase ISSpn8
EJKBOHLF_01973	CDS	174				hypothetical protein
EJKBOHLF_01974	CDS	234				hypothetical protein
EJKBOHLF_01975	CDS	2250	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
EJKBOHLF_01976	CDS	867	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
EJKBOHLF_01977	CDS	2214	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
EJKBOHLF_01978	CDS	618	cysE	2.3.1.30	COG1045	Serine acetyltransferase
EJKBOHLF_01979	CDS	885	mshD_2	2.3.1.189		Mycothiol acetyltransferase
EJKBOHLF_01980	CDS	1344	cysS	6.1.1.16		Cysteine--tRNA ligase
EJKBOHLF_01981	CDS	387	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
EJKBOHLF_01982	CDS	885	lrp			Leucine-rich protein
EJKBOHLF_01983	CDS	1506	pyk	2.7.1.40	COG0469	Pyruvate kinase
EJKBOHLF_01984	CDS	1008	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
EJKBOHLF_01985	CDS	3102	dnaE2	2.7.7.7		Error-prone DNA polymerase
EJKBOHLF_01986	CDS	2274	pepX	3.4.14.11		Xaa-Pro dipeptidyl-peptidase
EJKBOHLF_01987	CDS	471	argR_3		COG1438	Arginine regulator
EJKBOHLF_01988	CDS	201				hypothetical protein
EJKBOHLF_01989	CDS	3351				hypothetical protein
EJKBOHLF_01990	CDS	642	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
EJKBOHLF_01991	CDS	1944	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
EJKBOHLF_01992	CDS	108				hypothetical protein
EJKBOHLF_01993	CDS	2436	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
EJKBOHLF_01994	CDS	1023	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
EJKBOHLF_01995	CDS	705	sarA_2		COG4166	Oligopeptide-binding protein SarA
EJKBOHLF_01996	CDS	690				hypothetical protein
EJKBOHLF_01997	CDS	924				hypothetical protein
EJKBOHLF_01998	CDS	645	pcp_2	3.4.19.3		Pyrrolidone-carboxylate peptidase
EJKBOHLF_01999	CDS	231				hypothetical protein
EJKBOHLF_02000	tRNA	81				tRNA-Tyr(gta)
EJKBOHLF_02001	tRNA	72				tRNA-Gln(ttg)
EJKBOHLF_02002	CDS	1203	rpsA		COG0539	30S Ribosomal protein S1
EJKBOHLF_02003	CDS	504				ISL3 family transposase ISSpn14
EJKBOHLF_02004	CDS	219				ISL3 family transposase ISSpn14
EJKBOHLF_02005	CDS	849	dprA		COG0758	DNA processing protein DprA
EJKBOHLF_02006	CDS	1044				hypothetical protein
EJKBOHLF_02007	CDS	2088	topA	5.6.2.1		DNA topoisomerase 1
EJKBOHLF_02008	CDS	360	ybaN		COG2832	Inner membrane protein YbaN
EJKBOHLF_02009	CDS	633	cutC_2		COG3142	Copper homeostasis protein CutC
EJKBOHLF_02010	CDS	657				hypothetical protein
EJKBOHLF_02011	CDS	1095	leuA	2.3.3.13		2-isopropylmalate synthase
EJKBOHLF_02012	CDS	1038	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
EJKBOHLF_02013	CDS	270				hypothetical protein
EJKBOHLF_02014	CDS	360	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
EJKBOHLF_02015	CDS	267				hypothetical protein
EJKBOHLF_02016	CDS	171				hypothetical protein
EJKBOHLF_02017	CDS	123				hypothetical protein
EJKBOHLF_02018	CDS	255				hypothetical protein
EJKBOHLF_02019	CDS	204				hypothetical protein
EJKBOHLF_02020	CDS	222				hypothetical protein
EJKBOHLF_02021	CDS	690				hypothetical protein
EJKBOHLF_02022	CDS	234				hypothetical protein
EJKBOHLF_02023	CDS	612				hypothetical protein
EJKBOHLF_02024	CDS	795				hypothetical protein
EJKBOHLF_02025	CDS	636	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
EJKBOHLF_02026	CDS	480	rimP		COG0779	Ribosome maturation factor RimP
EJKBOHLF_02027	CDS	1125	nusA		COG0195	Transcription termination/antitermination protein NusA
EJKBOHLF_02028	CDS	294				hypothetical protein
EJKBOHLF_02029	CDS	300	rplGA		COG1358	putative ribosomal protein YlxQ
EJKBOHLF_02030	CDS	2793	infB			Translation initiation factor IF-2
EJKBOHLF_02031	CDS	351	rbfA			Ribosome-binding factor A
EJKBOHLF_02032	CDS	780				hypothetical protein
EJKBOHLF_02033	CDS	183				hypothetical protein
EJKBOHLF_02034	CDS	153				hypothetical protein
EJKBOHLF_02035	CDS	873	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
EJKBOHLF_02036	CDS	1311				hypothetical protein
EJKBOHLF_02037	CDS	195				hypothetical protein
EJKBOHLF_02038	CDS	729	gmuR		COG2188	HTH-type transcriptional regulator GmuR
EJKBOHLF_02039	CDS	1410	gmuD_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
EJKBOHLF_02040	CDS	1296	licC_4		COG1455	Lichenan permease IIC component
EJKBOHLF_02041	CDS	309	celA	2.7.1.205		PTS system cellobiose-specific EIIB component
EJKBOHLF_02042	CDS	309	licA_3		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
EJKBOHLF_02043	CDS	2652	adhE		COG1012	Aldehyde-alcohol dehydrogenase
EJKBOHLF_02044	CDS	243			COG0759	Putative membrane protein insertion efficiency factor
EJKBOHLF_02045	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
EJKBOHLF_02046	CDS	570	scpB			Segregation and condensation protein B
EJKBOHLF_02047	CDS	729	scpA			Segregation and condensation protein A
EJKBOHLF_02048	CDS	735			COG0582	Tyrosine recombinase XerD-like protein
EJKBOHLF_02049	CDS	462				hypothetical protein
EJKBOHLF_02050	CDS	522				hypothetical protein
EJKBOHLF_02051	CDS	972		3.6.1.66		dITP/XTP pyrophosphatase
EJKBOHLF_02052	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
EJKBOHLF_02053	CDS	249				hypothetical protein
EJKBOHLF_02054	CDS	1626	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
EJKBOHLF_02055	CDS	1968				hypothetical protein
EJKBOHLF_02056	CDS	711	treR		COG2188	HTH-type transcriptional regulator TreR
EJKBOHLF_02057	CDS	852				hypothetical protein
EJKBOHLF_02058	CDS	894				hypothetical protein
EJKBOHLF_02059	CDS	903				hypothetical protein
EJKBOHLF_02060	CDS	1215				hypothetical protein
EJKBOHLF_02061	CDS	1965				hypothetical protein
EJKBOHLF_02062	CDS	2661				hypothetical protein
EJKBOHLF_02063	CDS	1341				hypothetical protein
EJKBOHLF_02064	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
EJKBOHLF_02065	CDS	306				hypothetical protein
EJKBOHLF_02066	CDS	453				Putative universal stress protein
EJKBOHLF_02067	CDS	1389	cof	3.6.1.-		HMP-PP phosphatase
EJKBOHLF_02068	CDS	963	ansB	3.5.1.1	COG0252	L-asparaginase 2
EJKBOHLF_02069	CDS	294				hypothetical protein
EJKBOHLF_02070	CDS	1011	ccpA_2		COG1609	Catabolite control protein A
EJKBOHLF_02071	CDS	600	desR		COG2197	Transcriptional regulatory protein DesR
EJKBOHLF_02072	CDS	1098	desK	2.7.13.3	COG4585	Sensor histidine kinase DesK
EJKBOHLF_02073	CDS	738				hypothetical protein
EJKBOHLF_02074	CDS	885	btuD_9	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EJKBOHLF_02075	CDS	195				hypothetical protein
EJKBOHLF_02076	CDS	192				hypothetical protein
EJKBOHLF_02077	CDS	468	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
EJKBOHLF_02078	CDS	444	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
EJKBOHLF_02079	CDS	558				hypothetical protein
EJKBOHLF_02080	CDS	1263	radA	3.6.4.-	COG1066	DNA repair protein RadA
EJKBOHLF_02081	CDS	498	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
EJKBOHLF_02082	CDS	816				hypothetical protein
EJKBOHLF_02083	CDS	969	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
EJKBOHLF_02084	CDS	480				hypothetical protein
EJKBOHLF_02085	CDS	234				hypothetical protein
EJKBOHLF_02086	CDS	258				hypothetical protein
EJKBOHLF_02087	CDS	2670	polA	2.7.7.7		DNA polymerase I
EJKBOHLF_02088	CDS	438	yccU		COG1832	putative protein YccU
EJKBOHLF_02089	CDS	255				hypothetical protein
EJKBOHLF_02090	CDS	171				hypothetical protein
EJKBOHLF_02091	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
EJKBOHLF_02092	CDS	501	rplJ			50S ribosomal protein L10
EJKBOHLF_02093	CDS	1512	dadD	3.5.4.31		5'-deoxyadenosine deaminase
EJKBOHLF_02094	CDS	1752		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
EJKBOHLF_02095	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
EJKBOHLF_02096	CDS	939	msrAB1		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB 1
EJKBOHLF_02097	CDS	951				hypothetical protein
EJKBOHLF_02098	CDS	1008	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
EJKBOHLF_02099	CDS	876				hypothetical protein
EJKBOHLF_02100	CDS	2196	pbpF		COG0744	Penicillin-binding protein 1F
EJKBOHLF_02101	CDS	177				hypothetical protein
EJKBOHLF_02102	CDS	537	nusG			Transcription termination/antitermination protein NusG
EJKBOHLF_02103	CDS	480				hypothetical protein
EJKBOHLF_02104	CDS	291				putative protein
EJKBOHLF_02105	CDS	873				hypothetical protein
EJKBOHLF_02106	CDS	360				hypothetical protein
EJKBOHLF_02107	CDS	366				hypothetical protein
EJKBOHLF_02108	CDS	1851				hypothetical protein
EJKBOHLF_02109	CDS	669				IS1182 family transposase ISAco1
EJKBOHLF_02110	CDS	186				hypothetical protein
EJKBOHLF_02111	CDS	366				IS1182 family transposase ISBcy1
EJKBOHLF_02112	CDS	297				hypothetical protein
EJKBOHLF_02113	CDS	1065	pepA_2	3.4.11.7	COG1363	Glutamyl aminopeptidase
EJKBOHLF_02114	CDS	702	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
EJKBOHLF_02115	CDS	960	yclN		COG4606	Petrobactin import system permease protein YclN
EJKBOHLF_02116	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
EJKBOHLF_02117	CDS	753	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
EJKBOHLF_02118	CDS	966	yclQ		COG4607	Petrobactin-binding protein YclQ
EJKBOHLF_02119	CDS	321				hypothetical protein
EJKBOHLF_02120	CDS	258				hypothetical protein
EJKBOHLF_02121	CDS	717				hypothetical protein
EJKBOHLF_02122	CDS	660				hypothetical protein
EJKBOHLF_02123	CDS	153				hypothetical protein
EJKBOHLF_02124	CDS	198				hypothetical protein
EJKBOHLF_02125	CDS	135				hypothetical protein
EJKBOHLF_02126	CDS	204				hypothetical protein
EJKBOHLF_02127	CDS	483				hypothetical protein
EJKBOHLF_02128	CDS	366				hypothetical protein
EJKBOHLF_02129	CDS	384				hypothetical protein
EJKBOHLF_02130	CDS	924	dinG_3	3.1.-.-		3'-5' exonuclease DinG
EJKBOHLF_02131	CDS	1062	dinB	2.7.7.7	COG0389	DNA polymerase IV
EJKBOHLF_02132	CDS	2325	pflB	2.3.1.54		Formate acetyltransferase
EJKBOHLF_02133	CDS	1263				ISL3 family transposase IS1193
EJKBOHLF_02134	CDS	213				hypothetical protein
EJKBOHLF_02135	CDS	354				hypothetical protein
EJKBOHLF_02136	CDS	729				hypothetical protein
EJKBOHLF_02137	CDS	198				hypothetical protein
EJKBOHLF_02138	CDS	291				hypothetical protein
EJKBOHLF_02139	CDS	246				hypothetical protein
EJKBOHLF_02140	CDS	1863				hypothetical protein
EJKBOHLF_02141	rRNA	109				5S ribosomal RNA
EJKBOHLF_02142	rRNA	2897				23S ribosomal RNA
EJKBOHLF_02143	tRNA	75				tRNA-Ala(tgc)
EJKBOHLF_02144	rRNA	1542				16S ribosomal RNA
EJKBOHLF_02145	CDS	1116				hypothetical protein
EJKBOHLF_02146	CDS	1443				hypothetical protein
EJKBOHLF_02147	CDS	1209				hypothetical protein
EJKBOHLF_02148	CDS	816	mapP	3.1.3.90		Maltose 6'-phosphate phosphatase
EJKBOHLF_02149	CDS	2178	ptsG_2	2.7.1.199		PTS system glucose-specific EIICBA component
EJKBOHLF_02150	CDS	207				hypothetical protein
EJKBOHLF_02151	CDS	534				hypothetical protein
EJKBOHLF_02152	CDS	777	recX			Regulatory protein RecX
EJKBOHLF_02153	CDS	1356	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
EJKBOHLF_02154	CDS	870	gla		COG0580	Glycerol facilitator-aquaporin gla
EJKBOHLF_02155	CDS	522				hypothetical protein
EJKBOHLF_02156	CDS	594				hypothetical protein
EJKBOHLF_02157	CDS	510				hypothetical protein
EJKBOHLF_02158	CDS	207				ISL3 family transposase IS1167
EJKBOHLF_02159	CDS	237				hypothetical protein
EJKBOHLF_02160	CDS	1329	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
EJKBOHLF_02161	CDS	711				hypothetical protein
EJKBOHLF_02162	CDS	216				hypothetical protein
EJKBOHLF_02163	CDS	735				hypothetical protein
EJKBOHLF_02164	CDS	915				hypothetical protein
EJKBOHLF_02165	CDS	579	repB			Replication protein RepB
EJKBOHLF_02166	CDS	156				hypothetical protein
EJKBOHLF_02167	CDS	255				hypothetical protein
EJKBOHLF_02168	CDS	399				hypothetical protein
EJKBOHLF_02169	CDS	231				hypothetical protein
EJKBOHLF_02170	CDS	276				hypothetical protein
EJKBOHLF_02171	CDS	246				hypothetical protein
EJKBOHLF_02172	CDS	1962	sarA_3		COG4166	Oligopeptide-binding protein SarA
EJKBOHLF_02173	CDS	1146	hmo	1.1.3.46		4-hydroxymandelate oxidase
EJKBOHLF_02174	CDS	798	xerC_8			Tyrosine recombinase XerC
EJKBOHLF_02175	CDS	723				hypothetical protein
EJKBOHLF_02176	CDS	426				hypothetical protein
EJKBOHLF_02177	CDS	360				hypothetical protein
EJKBOHLF_02178	CDS	207				hypothetical protein
EJKBOHLF_02179	CDS	156				hypothetical protein
EJKBOHLF_02180	CDS	936				hypothetical protein
EJKBOHLF_02181	CDS	117				hypothetical protein
EJKBOHLF_02182	CDS	204				hypothetical protein
EJKBOHLF_02183	CDS	1347				IS1380 family transposase ISSpn5
EJKBOHLF_02184	CDS	1197	tuf			Elongation factor Tu
EJKBOHLF_02185	CDS	954			COG2826	IS30 family transposase ISSpn8
