locus_tag	ftype	length_bp	gene	EC_number	COG	product
MCNKEKOJ_01744	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
MCNKEKOJ_01745	CDS	264				hypothetical protein
MCNKEKOJ_01746	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
MCNKEKOJ_01747	CDS	243				hypothetical protein
MCNKEKOJ_01748	CDS	264				hypothetical protein
MCNKEKOJ_01749	CDS	696				hypothetical protein
MCNKEKOJ_01750	CDS	987	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
MCNKEKOJ_01751	CDS	2469	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
MCNKEKOJ_01752	CDS	744	strA	3.4.22.-	COG3764	Sortase A
MCNKEKOJ_01753	CDS	798				hypothetical protein
MCNKEKOJ_01754	CDS	90				hypothetical protein
MCNKEKOJ_01755	CDS	1125		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
MCNKEKOJ_01756	CDS	1275				hypothetical protein
MCNKEKOJ_01757	CDS	879	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
MCNKEKOJ_01758	CDS	96				hypothetical protein
MCNKEKOJ_01759	CDS	303				hypothetical protein
MCNKEKOJ_01760	CDS	639	udk_2	2.7.1.48	COG0572	Uridine kinase
MCNKEKOJ_01761	CDS	1341	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
MCNKEKOJ_01762	CDS	213	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
MCNKEKOJ_01763	CDS	876		2.5.1.10		Farnesyl diphosphate synthase
MCNKEKOJ_01764	CDS	816	tlyA		COG1189	Hemolysin A
MCNKEKOJ_01765	CDS	432	argR_2		COG1438	Arginine repressor
MCNKEKOJ_01766	CDS	1668	recN		COG0497	DNA repair protein RecN
MCNKEKOJ_01767	CDS	729	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
MCNKEKOJ_01768	CDS	1824	lepA	3.6.5.-		Elongation factor 4
MCNKEKOJ_01769	CDS	756		1.-.-.-		putative oxidoreductase
MCNKEKOJ_01770	CDS	930	rnz	3.1.26.11	COG1234	Ribonuclease Z
MCNKEKOJ_01771	CDS	624				hypothetical protein
MCNKEKOJ_01772	CDS	1239	hflX		COG2262	GTPase HflX
MCNKEKOJ_01773	CDS	885	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
MCNKEKOJ_01774	CDS	171				hypothetical protein
MCNKEKOJ_01775	CDS	840	thyA	2.1.1.45	COG0207	Thymidylate synthase
MCNKEKOJ_01776	CDS	960	glcK	2.7.1.2	COG1940	Glucokinase
MCNKEKOJ_01777	CDS	759				hypothetical protein
MCNKEKOJ_01778	CDS	618	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MCNKEKOJ_01779	CDS	1722	menF	5.4.4.2		Isochorismate synthase MenF
MCNKEKOJ_01780	CDS	5490				hypothetical protein
MCNKEKOJ_01781	CDS	564				hypothetical protein
MCNKEKOJ_01782	CDS	1692				hypothetical protein
MCNKEKOJ_01783	CDS	738			COG4753	putative response regulatory protein
MCNKEKOJ_01784	CDS	375	dhaM	2.7.1.121	COG3412	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM
MCNKEKOJ_01785	CDS	714	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
MCNKEKOJ_01786	CDS	648				hypothetical protein
MCNKEKOJ_01787	CDS	654	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
MCNKEKOJ_01788	CDS	465	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
MCNKEKOJ_01789	CDS	1269	pyrC	3.5.2.3	COG0044	Dihydroorotase
MCNKEKOJ_01790	CDS	261				hypothetical protein
MCNKEKOJ_01791	CDS	1362	norM		COG0534	Multidrug resistance protein NorM
MCNKEKOJ_01792	CDS	969	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
MCNKEKOJ_01793	CDS	993	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
MCNKEKOJ_01794	CDS	1044	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MCNKEKOJ_01795	CDS	1704	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
MCNKEKOJ_01796	CDS	990	lplJ	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
MCNKEKOJ_01797	CDS	1071	xerS		COG0582	Tyrosine recombinase XerS
MCNKEKOJ_01798	CDS	1551	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
MCNKEKOJ_01799	CDS	780	rnhB	3.1.26.4	COG0164	Ribonuclease HII
MCNKEKOJ_01800	CDS	852	rbgA		COG1161	Ribosome biogenesis GTPase A
MCNKEKOJ_01801	CDS	927	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
MCNKEKOJ_01802	CDS	1068	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
MCNKEKOJ_01803	CDS	927	oppC		COG1173	Oligopeptide transport system permease protein OppC
MCNKEKOJ_01804	CDS	1497				hypothetical protein
MCNKEKOJ_01805	CDS	1980	amiA		COG4166	Oligopeptide-binding protein AmiA
MCNKEKOJ_01806	CDS	1194				hypothetical protein
MCNKEKOJ_01807	CDS	1443	gtfA	2.4.1.7	COG0366	Sucrose phosphorylase
MCNKEKOJ_01808	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
MCNKEKOJ_01809	CDS	867	melD		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
MCNKEKOJ_01810	CDS	1260	msmE		COG1653	Multiple sugar-binding protein
MCNKEKOJ_01811	CDS	2163	agaA_2	3.2.1.22		Alpha-galactosidase AgaA
MCNKEKOJ_01812	CDS	861	rhaS			HTH-type transcriptional activator RhaS
MCNKEKOJ_01813	CDS	936	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
MCNKEKOJ_01814	tRNA	90				tRNA-Ser(gct)
MCNKEKOJ_01815	CDS	1725	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
MCNKEKOJ_01816	CDS	264	ptsH		COG1925	Phosphocarrier protein HPr
MCNKEKOJ_01817	CDS	219	nrdH		COG0695	Glutaredoxin-like protein NrdH
MCNKEKOJ_01818	CDS	2160	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
MCNKEKOJ_01819	CDS	963	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
MCNKEKOJ_01820	CDS	762	lacR_2			Lactose phosphotransferase system repressor
MCNKEKOJ_01821	CDS	258				hypothetical protein
MCNKEKOJ_01822	CDS	1407	lacG_2	3.2.1.85		6-phospho-beta-galactosidase
MCNKEKOJ_01823	CDS	1695	lacE_2			PTS system lactose-specific EIICB component
MCNKEKOJ_01824	CDS	318	lacF_3			PTS system lactose-specific EIIA component
MCNKEKOJ_01825	CDS	837	licT_2		COG3711	Transcription antiterminator LicT
MCNKEKOJ_01826	CDS	981	lacD	4.1.2.40		Tagatose 1,6-diphosphate aldolase
MCNKEKOJ_01827	CDS	930	lacC_2	2.7.1.144		Tagatose-6-phosphate kinase
MCNKEKOJ_01828	CDS	516	lacB	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
MCNKEKOJ_01829	CDS	426	lacA	5.3.1.26		Galactose-6-phosphate isomerase subunit LacA
MCNKEKOJ_01830	CDS	345	lacX			Protein LacX, plasmid
MCNKEKOJ_01831	CDS	1113	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
MCNKEKOJ_01832	CDS	567	resA_1			Thiol-disulfide oxidoreductase ResA
MCNKEKOJ_01833	CDS	711	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
MCNKEKOJ_01834	CDS	861				hypothetical protein
MCNKEKOJ_01835	CDS	2055				hypothetical protein
MCNKEKOJ_01836	CDS	255				hypothetical protein
MCNKEKOJ_01837	CDS	558				hypothetical protein
MCNKEKOJ_01838	CDS	447				hypothetical protein
MCNKEKOJ_01839	CDS	510				hypothetical protein
MCNKEKOJ_01840	CDS	360				hypothetical protein
MCNKEKOJ_01841	CDS	246				hypothetical protein
MCNKEKOJ_01842	CDS	624				hypothetical protein
MCNKEKOJ_01843	CDS	6702	lacZ	3.2.1.23		Beta-galactosidase
MCNKEKOJ_01844	CDS	1476	gatC_2		COG3775	PTS system galactitol-specific EIIC component
MCNKEKOJ_01845	CDS	306				hypothetical protein
MCNKEKOJ_01846	CDS	477				hypothetical protein
MCNKEKOJ_01847	CDS	6432				hypothetical protein
MCNKEKOJ_01848	CDS	198				hypothetical protein
MCNKEKOJ_01849	CDS	282				hypothetical protein
MCNKEKOJ_01850	CDS	786				hypothetical protein
MCNKEKOJ_01851	CDS	819				hypothetical protein
MCNKEKOJ_01852	CDS	993	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MCNKEKOJ_01853	CDS	363				hypothetical protein
MCNKEKOJ_01854	CDS	438	yccU		COG1832	putative protein YccU
MCNKEKOJ_01855	CDS	2670	polA	2.7.7.7		DNA polymerase I
MCNKEKOJ_01856	CDS	258				hypothetical protein
MCNKEKOJ_01857	CDS	234				hypothetical protein
MCNKEKOJ_01858	CDS	480				hypothetical protein
MCNKEKOJ_01859	CDS	969	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MCNKEKOJ_01860	CDS	816				hypothetical protein
MCNKEKOJ_01861	CDS	498	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
MCNKEKOJ_01862	CDS	1263	radA	3.6.4.-	COG1066	DNA repair protein RadA
MCNKEKOJ_01863	CDS	558				hypothetical protein
MCNKEKOJ_01864	CDS	444	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
MCNKEKOJ_01865	CDS	468	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
MCNKEKOJ_01866	CDS	1329	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
MCNKEKOJ_01867	CDS	237				hypothetical protein
MCNKEKOJ_01868	CDS	207				ISL3 family transposase IS1167
MCNKEKOJ_01869	CDS	381				ISL3 family transposase IS1167
MCNKEKOJ_01870	CDS	1263				ISL3 family transposase IS1193
MCNKEKOJ_01871	CDS	1530				hypothetical protein
MCNKEKOJ_01872	CDS	2661				hypothetical protein
MCNKEKOJ_01873	CDS	1998				hypothetical protein
MCNKEKOJ_01874	CDS	1224				hypothetical protein
MCNKEKOJ_01875	CDS	897				hypothetical protein
MCNKEKOJ_01876	CDS	894				hypothetical protein
MCNKEKOJ_01877	CDS	852				hypothetical protein
MCNKEKOJ_01878	CDS	1728	ezrA		COG4477	Septation ring formation regulator EzrA
MCNKEKOJ_01879	CDS	1947	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
MCNKEKOJ_01880	CDS	573	gph_3	3.1.3.18		Phosphoglycolate phosphatase
MCNKEKOJ_01881	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
MCNKEKOJ_01882	CDS	1224	rodA	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
MCNKEKOJ_01883	CDS	2451	dinG_2	3.1.-.-		3'-5' exonuclease DinG
MCNKEKOJ_01884	CDS	930				hypothetical protein
MCNKEKOJ_01885	CDS	288				hypothetical protein
MCNKEKOJ_01886	CDS	1335	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
MCNKEKOJ_01887	CDS	675	arlR_2		COG0745	Response regulator ArlR
MCNKEKOJ_01888	CDS	573				hypothetical protein
MCNKEKOJ_01889	CDS	147				hypothetical protein
MCNKEKOJ_01890	CDS	2259	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
MCNKEKOJ_01891	CDS	1518	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
MCNKEKOJ_01892	CDS	1272	malX		COG2182	Maltose/maltodextrin-binding protein
MCNKEKOJ_01893	CDS	1293				hypothetical protein
MCNKEKOJ_01894	CDS	843	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
MCNKEKOJ_01895	CDS	801				hypothetical protein
MCNKEKOJ_01896	CDS	987	malR		COG1609	HTH-type transcriptional regulator MalR
MCNKEKOJ_01897	CDS	1704	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
MCNKEKOJ_01898	CDS	933	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
MCNKEKOJ_01899	CDS	858	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
MCNKEKOJ_01900	CDS	1347	ulaA_2		COG3037	Ascorbate-specific PTS system EIIC component
MCNKEKOJ_01901	CDS	285				hypothetical protein
MCNKEKOJ_01902	CDS	2031				hypothetical protein
MCNKEKOJ_01903	CDS	1008				hypothetical protein
MCNKEKOJ_01904	CDS	201				hypothetical protein
MCNKEKOJ_01905	CDS	183	rpmF		COG0333	50S ribosomal protein L32
MCNKEKOJ_01906	CDS	150	rpmGA			50S ribosomal protein L33 1
MCNKEKOJ_01907	CDS	1626				hypothetical protein
MCNKEKOJ_01908	CDS	207				hypothetical protein
MCNKEKOJ_01909	CDS	975	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
MCNKEKOJ_01910	CDS	897	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
MCNKEKOJ_01911	CDS	819	nadK	2.7.1.23	COG0061	NAD kinase
MCNKEKOJ_01912	CDS	672	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
MCNKEKOJ_01913	CDS	570	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
MCNKEKOJ_01914	CDS	960	prs2	2.7.6.1		Putative ribose-phosphate pyrophosphokinase 2
MCNKEKOJ_01915	CDS	1116	iscS_2	2.8.1.7		Cysteine desulfurase IscS
MCNKEKOJ_01916	CDS	348				hypothetical protein
MCNKEKOJ_01917	CDS	216				hypothetical protein
MCNKEKOJ_01918	CDS	642	rex		COG2344	Redox-sensing transcriptional repressor Rex
MCNKEKOJ_01919	CDS	690		2.4.2.-	COG2071	Putative glutamine amidotransferase
MCNKEKOJ_01920	CDS	681				hypothetical protein
MCNKEKOJ_01921	CDS	2292	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
MCNKEKOJ_01922	CDS	297				hypothetical protein
MCNKEKOJ_01923	CDS	144				hypothetical protein
MCNKEKOJ_01924	CDS	225				hypothetical protein
MCNKEKOJ_01925	CDS	1320				hypothetical protein
MCNKEKOJ_01926	CDS	741	yxdL_2		COG1136	ABC transporter ATP-binding protein YxdL
MCNKEKOJ_01927	CDS	621	msbA_2	7.5.2.6		Lipid A export ATP-binding/permease protein MsbA
MCNKEKOJ_01928	CDS	1404	ramC	2.7.-.-	COG0515	putative SapB synthase
MCNKEKOJ_01929	CDS	588				hypothetical protein
MCNKEKOJ_01930	CDS	195				hypothetical protein
MCNKEKOJ_01931	CDS	381				hypothetical protein
MCNKEKOJ_01932	CDS	324				hypothetical protein
MCNKEKOJ_01933	CDS	255				hypothetical protein
MCNKEKOJ_01934	CDS	174				hypothetical protein
MCNKEKOJ_01935	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
MCNKEKOJ_01936	CDS	501	rplJ			50S ribosomal protein L10
MCNKEKOJ_01937	CDS	1260	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
MCNKEKOJ_01938	CDS	570				hypothetical protein
MCNKEKOJ_01939	CDS	651	comEA		COG1555	ComE operon protein 1
MCNKEKOJ_01940	CDS	2241	comEC		COG0658	ComE operon protein 3
MCNKEKOJ_01941	CDS	588	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
MCNKEKOJ_01942	CDS	1185				hypothetical protein
MCNKEKOJ_01943	CDS	558	infC		COG0290	Translation initiation factor IF-3
MCNKEKOJ_01944	CDS	201	rpmI		COG0291	50S ribosomal protein L35
MCNKEKOJ_01945	CDS	360	rplT		COG0292	50S ribosomal protein L20
MCNKEKOJ_01946	CDS	381	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
MCNKEKOJ_01947	CDS	801	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
MCNKEKOJ_01948	CDS	939	pyrDB	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
MCNKEKOJ_01949	CDS	3276	rexB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
MCNKEKOJ_01950	CDS	3651	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
MCNKEKOJ_01951	CDS	1179				hypothetical protein
MCNKEKOJ_01952	CDS	942				hypothetical protein
MCNKEKOJ_01953	CDS	1764	aspS	6.1.1.12		Aspartate--tRNA ligase
MCNKEKOJ_01954	CDS	192				hypothetical protein
MCNKEKOJ_01955	CDS	231				hypothetical protein
MCNKEKOJ_01956	CDS	642				hypothetical protein
MCNKEKOJ_01957	CDS	735				hypothetical protein
MCNKEKOJ_01958	CDS	198				hypothetical protein
MCNKEKOJ_01959	CDS	216				hypothetical protein
MCNKEKOJ_01960	CDS	315				hypothetical protein
MCNKEKOJ_01961	CDS	1290	hisS	6.1.1.21		Histidine--tRNA ligase
MCNKEKOJ_01962	CDS	1248				hypothetical protein
MCNKEKOJ_01963	CDS	852				hypothetical protein
MCNKEKOJ_01964	CDS	342				hypothetical protein
MCNKEKOJ_01965	CDS	4353	iga_1	3.4.24.13		Immunoglobulin A1 protease
MCNKEKOJ_01966	CDS	3867				hypothetical protein
MCNKEKOJ_01967	CDS	1536	iga_2	3.4.24.13		Immunoglobulin A1 protease
MCNKEKOJ_01968	CDS	1335	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
MCNKEKOJ_01969	CDS	738	pyrH	2.7.4.22	COG0528	Uridylate kinase
MCNKEKOJ_01970	CDS	558	frr			Ribosome-recycling factor
MCNKEKOJ_01971	CDS	855	cvfB			Conserved virulence factor B
MCNKEKOJ_01972	CDS	216				hypothetical protein
MCNKEKOJ_01973	CDS	969			COG1702	PhoH-like protein
MCNKEKOJ_01974	CDS	501				hypothetical protein
MCNKEKOJ_01975	CDS	228				hypothetical protein
MCNKEKOJ_01976	CDS	276	ald_1	1.4.1.1	COG0686	Alanine dehydrogenase
MCNKEKOJ_01977	CDS	264	ald2	1.4.1.1		Alanine dehydrogenase 2
MCNKEKOJ_01978	CDS	216	ald_2	1.4.1.1		Alanine dehydrogenase
MCNKEKOJ_01979	CDS	2082	fus			Elongation factor G
MCNKEKOJ_01980	CDS	471	rpsG		COG0049	30S ribosomal protein S7
MCNKEKOJ_01981	CDS	414	rpsL		COG0048	30S ribosomal protein S12
MCNKEKOJ_01982	CDS	3843	glgX_2	3.2.1.196		Glycogen debranching enzyme
MCNKEKOJ_01983	CDS	1692	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
MCNKEKOJ_01984	CDS	447	argR_3		COG1438	Arginine regulator
MCNKEKOJ_01985	CDS	2535	mutS		COG0249	DNA mismatch repair protein MutS
MCNKEKOJ_01986	CDS	1695			COG1132	putative ABC transporter ATP-binding protein
MCNKEKOJ_01987	CDS	960				hypothetical protein
MCNKEKOJ_01988	CDS	1008	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
MCNKEKOJ_01989	CDS	876				hypothetical protein
MCNKEKOJ_01990	CDS	2196	pbpF		COG0744	Penicillin-binding protein 1F
MCNKEKOJ_01991	CDS	177				hypothetical protein
MCNKEKOJ_01992	CDS	537	nusG			Transcription termination/antitermination protein NusG
MCNKEKOJ_01993	CDS	1767			COG1132	putative ABC transporter ATP-binding protein
MCNKEKOJ_01994	CDS	690		2.4.2.-	COG2071	Putative glutamine amidotransferase
MCNKEKOJ_01995	CDS	1350	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
MCNKEKOJ_01996	CDS	1461	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
MCNKEKOJ_01997	CDS	432				hypothetical protein
MCNKEKOJ_01998	CDS	918	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
MCNKEKOJ_01999	CDS	1392	yhdG		COG0531	putative amino acid permease YhdG
MCNKEKOJ_02000	CDS	558	resA_2			Thiol-disulfide oxidoreductase ResA
MCNKEKOJ_02001	CDS	708	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
MCNKEKOJ_02002	CDS	417				hypothetical protein
MCNKEKOJ_02003	rRNA	109				5S ribosomal RNA
MCNKEKOJ_02004	rRNA	2897				23S ribosomal RNA
MCNKEKOJ_02005	tRNA	75				tRNA-Ala(tgc)
MCNKEKOJ_02006	rRNA	1542				16S ribosomal RNA
MCNKEKOJ_02007	CDS	846	uppP	3.6.1.27		Undecaprenyl-diphosphatase
MCNKEKOJ_02008	CDS	477	dinB	2.7.7.7		DNA polymerase IV
MCNKEKOJ_02009	CDS	2325	pflB	2.3.1.54		Formate acetyltransferase
MCNKEKOJ_02010	CDS	207				hypothetical protein
MCNKEKOJ_02011	CDS	534				hypothetical protein
MCNKEKOJ_02012	CDS	777	recX			Regulatory protein RecX
MCNKEKOJ_02013	CDS	1356	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
MCNKEKOJ_02014	CDS	255	lafA			Bacteriocin lactacin-F subunit LafA
MCNKEKOJ_02015	CDS	204				hypothetical protein
MCNKEKOJ_02016	CDS	420				hypothetical protein
MCNKEKOJ_02017	CDS	690				hypothetical protein
MCNKEKOJ_02018	CDS	234				hypothetical protein
MCNKEKOJ_02019	CDS	612	rpsD		COG0522	30S ribosomal protein S4
MCNKEKOJ_02020	CDS	1053	saeS	2.7.13.3		Histidine protein kinase SaeS
MCNKEKOJ_02021	CDS	699	saeR			Response regulator SaeR
MCNKEKOJ_02022	CDS	372				hypothetical protein
MCNKEKOJ_02023	CDS	294	rpmA		COG0211	50S ribosomal protein L27
MCNKEKOJ_02024	CDS	345				hypothetical protein
MCNKEKOJ_02025	CDS	315	rplU		COG0261	50S ribosomal protein L21
MCNKEKOJ_02026	CDS	615				hypothetical protein
MCNKEKOJ_02027	CDS	300			COG0718	Nucleoid-associated protein
MCNKEKOJ_02028	CDS	1347	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
MCNKEKOJ_02029	CDS	171				hypothetical protein
MCNKEKOJ_02030	CDS	348	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
MCNKEKOJ_02031	CDS	288				hypothetical protein
MCNKEKOJ_02032	CDS	393	rpsI		COG0103	30S ribosomal protein S9
MCNKEKOJ_02033	CDS	447	rplM			50S ribosomal protein L13
MCNKEKOJ_02034	CDS	318				hypothetical protein
MCNKEKOJ_02035	CDS	1347				IS1380 family transposase ISSpn5
MCNKEKOJ_02036	CDS	981	axeA	3.1.1.41	COG3458	Cephalosporin-C deacetylase
MCNKEKOJ_02037	CDS	300				hypothetical protein
MCNKEKOJ_02038	CDS	339				hypothetical protein
MCNKEKOJ_02039	tRNA	73				tRNA-Phe(gaa)
MCNKEKOJ_02040	tRNA	74				tRNA-Met(cat)
MCNKEKOJ_02041	tRNA	90				tRNA-Ser(tga)
MCNKEKOJ_02042	tRNA	76				tRNA-Ile(gat)
MCNKEKOJ_02043	tRNA	73				tRNA-Gly(tcc)
MCNKEKOJ_02044	CDS	210				hypothetical protein
MCNKEKOJ_02045	CDS	330				IS630 family transposase IS630-Spn1
MCNKEKOJ_02046	CDS	306				hypothetical protein
MCNKEKOJ_02047	tRNA	76				tRNA-Met(cat)
MCNKEKOJ_02048	tRNA	74				tRNA-Met(cat)
